,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,V2O5,E
9337,0.69,0.0,0.06,0.0,0.07,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
9338,0.7957,0.1303,0.0128,0.0,0.0,0.0,0.0,0.0612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
9339,0.585,0.015,0.04,0.01,0.015,0.19,0.0,0.0,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9
9340,0.5914,0.1811,0.0,0.0,0.0,0.0,0.1005,0.103,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
9341,0.6292,0.0561,0.0116999999999999,0.0,0.0,0.156,0.0,0.0116,0.0593,0.0735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0999984741211
9342,0.64,0.0,0.07,0.07,0.05,0.015,0.0,0.018,0.057,0.0,0.06,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,80.30000305175781
9343,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,81.0
9344,0.0812918708129187,0.0,0.0,0.0,0.0,0.0,0.0,0.0812918708129187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8374162583741626,0.0,0.0,0.0,63.79999923706054
9345,0.833,0.0,0.0835,0.0,0.0,0.0,0.0835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5
9346,0.7848999999999999,0.092,0.0186,0.0,0.0224,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154,0.0,0.0,0.0,0.0,72.1
9347,0.0,0.1001,0.0501,0.0,0.3033,0.0,0.0,0.1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4443999999999999,0.0,69.966
9348,0.5994,0.0,0.0781,0.0507,0.2718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.20000000000002
9349,0.6144,0.0,0.0868999999999999,0.0412,0.2575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.4
9350,0.6729999999999999,0.0,0.074,0.055,0.055,0.0,0.0,0.0579999999999999,0.037,0.0,0.02,0.0,0.0,0.0,0.008,0.0,0.0,0.02,0.0,0.0,80.80000305175781
9351,0.0978,0.0,0.0,0.0,0.0,0.0,0.0,0.0978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8043000000000001,0.0,0.0,0.0,68.7
9352,0.65,0.0,0.03,0.01,0.15,0.0,0.01,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,86.5999984741211
9353,0.74,0.0,0.0,0.0,0.1,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.19999694824219
9354,0.6,0.0,0.2,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,100.3
9355,0.6661666916654168,0.0245987700614969,0.0,0.0630968451577421,0.0,0.0,0.0,0.1127943602819858,0.0674966251687415,0.0389980500974951,0.0,0.0,0.0,0.0,0.0,0.015899205039748,0.0,0.0102994850257487,0.0,0.0,72.0
9356,0.7185497015208935,0.0478966472346935,0.0954933154679172,0.0050996430249882,0.08739388242823,0.0368974171807973,0.0,0.0,0.0,0.0,0.0058995870289079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5
9357,0.6568,0.1512,0.0968,0.0,0.0939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.00000000000001
9358,0.5837,0.1792,0.0362,0.0,0.0,0.0,0.0993,0.1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
9359,0.60993900609939,0.0,0.066993300669933,0.0924907509249075,0.0305969403059694,0.0,0.0,0.0,0.0,0.0,0.1999800019998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
9360,0.6293,0.019,0.0841,0.0327,0.0235,0.0,0.0,0.1544,0.0343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214,0.0,0.0,75.0
9361,0.7019,0.0,0.17,0.0301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.0,93.81929999999998
9362,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478,0.0,45.999999999999986
9363,0.5903,0.0,0.0098999999999999,0.0250999999999999,0.1547,0.0,0.0,0.1104,0.1096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
9364,0.687,0.005,0.14,0.071,0.065,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.8
9365,0.6486,0.0,0.0914,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.19999694824219
9366,0.6189999999999999,0.0,0.1299999999999999,0.0539999999999999,0.0,0.0,0.0899999999999999,0.0529999999999999,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0099999999999999,0.0,0.0,0.0,0.0,81.80000305175781
9367,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.2789999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.099999999999994
9368,0.7556755675567556,0.0,0.0,0.0731073107310731,0.0,0.0,0.0,0.1712171217121712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.79999923706055
9369,0.602,0.0,0.004,0.1169999999999999,0.175,0.0,0.0,0.032,0.0329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,90.0
9370,0.7,0.0,0.025,0.118,0.0139999999999999,0.0,0.0,0.1369999999999999,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
9371,0.6134613461346136,0.0163016301630163,0.0667066706670667,0.0563056305630563,0.0,0.0111011101110111,0.2087208720872087,0.0274027402740274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.99999999999999
9372,0.66,0.0,0.09,0.08,0.0,0.0,0.0,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.00000000000001
9373,0.7241724172417241,0.0,0.0093009300930093,0.0448044804480448,0.0769076907690769,0.0,0.0,0.1448144814481448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0
9374,0.6817000000000001,0.02,0.02,0.1592,0.0,0.0,0.0,0.1181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.7
9375,0.5621437856214379,0.1721827817218278,0.0,0.0,0.0,0.0,0.0955904409559044,0.0974902509749025,0.0,0.0,0.0,0.0,0.0,0.0,0.0725927407259274,0.0,0.0,0.0,0.0,0.0,95.59999847412112
9376,0.63,0.0,0.05,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.2
9377,0.6063000000000001,0.0044,0.1185,0.1383,0.1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.00000000000001
9378,0.6022,0.0,0.1594,0.0,0.0,0.0,0.0,0.1572,0.0,0.0,0.0798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4000015258789
9379,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,57.49999999999999
9380,0.7326,0.0579,0.1055,0.0052,0.0148,0.0,0.061,0.0175,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.968
9381,0.6631999999999999,0.0,0.1222,0.1313,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.1
9382,0.6518651865186519,0.0,0.0789078907890789,0.0936093609360936,0.0112011201120112,0.0,0.0589058905890588,0.0284028402840284,0.018001800180018,0.0,0.0182018201820182,0.0,0.0,0.0,0.0,0.0362036203620362,0.0,0.0,0.0,0.0,86.19999694824219
9383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,55.20000076293946
9384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,50.42
9385,0.6464,0.1598,0.0959,0.0,0.0969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
9386,0.0,0.3,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,73.0
9387,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,73.9000015258789
9388,0.67,0.2,0.06,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.70000076293945
9389,0.6491,0.0,0.0743,0.0924,0.0,0.0,0.0,0.1507,0.0,0.0,0.0335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
9390,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.29999923706055
9391,0.5504,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.0083,0.0,0.0,0.4306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.79999999999998
9392,0.5654,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.0085,0.0,0.0,0.4156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.399999999999984
9393,0.67,0.0,0.19,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
9394,0.1009999999999999,0.0,0.0,0.0,0.0819999999999999,0.0,0.0,0.1009999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716,0.0,0.0,0.0,78.1
9395,0.0,0.3564356435643564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2178217821782178,0.0,0.4257425742574257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.40000152587892
9396,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
9397,0.6297,0.0269,0.0550999999999999,0.031,0.0223,0.0,0.1045,0.0604,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0235,0.0,0.0253,0.0132,0.0,86.09999999999998
9398,0.3703629637036296,0.3703629637036296,0.0,0.0,0.0,0.0,0.0,0.2592740725927407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0999984741211
9399,0.6647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527,0.0,0.0,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
9400,0.6119388061193881,0.0447955204479552,0.0977902209779022,0.0,0.0,0.0,0.1042895710428957,0.1105889411058894,0.0,0.022997700229977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
9401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.80000305175781
9402,0.5991,0.0,0.1496,0.0998,0.0998,0.0,0.0497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.59999999999997
9403,0.0075,0.5,0.0052,0.0,0.0123,0.0,0.0,0.25,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.79999923706054
9404,0.4554999999999999,0.1091,0.1632,0.0971,0.0,0.0,0.0,0.1321,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.10000000000001
9405,0.0,0.72,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,81.40000152587892
9406,0.7451745174517451,0.1837183718371837,0.0,0.0,0.0,0.0,0.0,0.0,0.0679067906790679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.79999923706055
9407,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.29999923706055
9408,0.7379000000000001,0.0,0.0574,0.0,0.0,0.0,0.0366,0.0715,0.0355,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
9409,0.6778000000000001,0.0394,0.1218,0.0247,0.0056999999999999,0.0,0.0,0.1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.00000000000001
9410,0.64,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
9411,0.65,0.0,0.0,0.0,0.2,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
9412,0.65,0.05,0.05,0.05,0.05,0.0,0.06,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0999984741211
9413,0.6,0.16,0.08,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.8000030517578
9414,0.675,0.0,0.05,0.065,0.04,0.0,0.03,0.06,0.0,0.0,0.037,0.0,0.0,0.018,0.0,0.02,0.0,0.005,0.0,0.0,85.99999999999999
9415,0.6990000000000001,0.0,0.15,0.075,0.0,0.05,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.4000015258789
9416,0.6129,0.0,0.0928,0.1526,0.1319,0.0,0.0,0.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.70000000000003
9417,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.31000000000002
9418,0.519,0.08,0.16,0.061,0.0,0.0,0.0,0.133,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.8
9419,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.20000000000002
9420,0.7322,0.0,0.0594,0.0,0.0276,0.0,0.0,0.0435,0.1358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
9421,0.653,0.1084,0.037,0.0313,0.0762,0.0,0.0,0.0801,0.0139999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
9422,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6
9423,0.6516283208847027,0.0800911899691033,0.034496205417404,0.0,0.0,0.0,0.0,0.1038885722570517,0.057793642699303,0.0399956004839467,0.0,0.0,0.0,0.0,0.0,0.0257971623121456,0.0,0.0053994060653328,0.0,0.0,72.0
9424,0.5201,0.0,0.2396,0.0,0.0,0.0,0.0,0.1587,0.0,0.0,0.0802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.57
9425,0.6496350364963502,0.1520847915208479,0.1070892910708928,0.0,0.0825917408259173,0.0,0.0,0.0,0.0,0.0,0.0063993600639935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
9426,0.6918000000000001,0.0,0.1205,0.1469,0.0,0.0,0.0408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.97499999999998
9427,0.5160483951604838,0.0,0.017898210178982,0.0,0.0856914308569142,0.0,0.0426957304269572,0.3040695930406958,0.0128987101289871,0.0171982801719828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034996500349964,0.0,0.0,78.00000000000001
9428,0.0,0.648,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.70000076293944
9429,0.7196,0.1399,0.06,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.09999847412112
9430,0.5719,0.0,0.1629,0.0269,0.0,0.0,0.0,0.1712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.0,62.0
9431,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.7
9432,0.6,0.0,0.11,0.075,0.0,0.0,0.0,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.30000305175781
9433,0.6117,0.1114,0.0634,0.0,0.0,0.0,0.0,0.0771,0.0549,0.0815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5
9434,0.6438,0.0047,0.1194,0.0469,0.0116,0.0,0.0,0.1576,0.0138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
9435,0.75,0.0,0.1,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9
9436,0.5961999999999998,0.0761999999999999,0.0975999999999999,0.0,0.1892999999999999,0.0,0.0,0.0,0.0,0.0,0.0383999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0
9437,0.677,0.0922,0.0824,0.0239,0.0,0.0,0.0472,0.0,0.0,0.0773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
9438,0.0,0.0,0.1669999999999999,0.0,0.0,0.0,0.0,0.0,0.1669999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6659999999999999,0.0,68.80000305175781
9439,0.7,0.15,0.1,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.00000000000001
9440,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0999984741211
9441,0.804,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.71
9442,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.4000015258789
9443,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,74.19999694824217
9444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.8
9445,0.65,0.0,0.1,0.05,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5999984741211
9446,0.64,0.0,0.05,0.0,0.13,0.03,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,88.9000015258789
9447,0.6406999999999999,0.0,0.0877999999999999,0.0872,0.0091,0.005,0.0,0.1403,0.0102,0.0,0.0197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3
9448,0.5700000000000001,0.0,0.19,0.19,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.99999999999999
9449,0.669,0.013,0.13,0.09,0.053,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
9450,0.28002800280028,0.2418241824182418,0.0,0.0,0.0608060806080608,0.328032803280328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487048704870487,0.0252025202520252,0.0,0.0138013801380138,0.0,0.0,84.0999984741211
9451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,65.87999999999998
9452,0.7611000000000001,0.0527,0.0,0.0,0.0,0.0264,0.0,0.0,0.1325,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4000015258789
9453,0.5700000000000001,0.2,0.08,0.0,0.11,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,82.99499999999999
9454,0.4264,0.0,0.157,0.0794,0.2855,0.0,0.0,0.0516999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
9455,0.81,0.0,0.04,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0999984741211
9456,0.5427542754275427,0.1527152715271527,0.1182118211821182,0.0,0.1264126412641264,0.0462046204620462,0.0,0.0,0.0,0.0,0.0137013701370137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
9457,0.0,0.0,0.0,0.0988,0.0,0.0,0.3021999999999999,0.0,0.1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3998,0.0,51.99999999999999
9458,0.655,0.0,0.115,0.0,0.0,0.0,0.123,0.055,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,82.59999847412108
9459,0.15,0.55,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
9460,0.625,0.0,0.065,0.07,0.01,0.07,0.0,0.02,0.065,0.0,0.02,0.0,0.0,0.0,0.02,0.01,0.0,0.025,0.0,0.0,80.69999694824219
9461,0.65,0.075,0.075,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
9462,0.64,0.0,0.14,0.08,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.00000000000001
9463,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.0,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.47
9464,0.0,0.6,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,47.79999923706055
9465,0.0,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.20000000000002
9466,0.6,0.0,0.078,0.108,0.004,0.0,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3
9467,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7
9468,0.63,0.0,0.14,0.0,0.0,0.0,0.06,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,85.0
9469,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,48.70000076293946
9470,0.622,0.0,0.096,0.206,0.026,0.0,0.045,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.3000030517578
9471,0.656573737050518,0.1102955881764729,0.1026958921643134,0.0138994440222391,0.0572977080916763,0.045498180072797,0.0,0.0,0.0,0.0,0.0134994600215991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99999999999999
9472,0.28,0.0,0.0,0.0,0.065,0.17,0.0,0.09,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,0.03,0.0,0.0,85.0
9473,0.6667000000000001,0.0444,0.0667,0.0,0.0,0.0,0.0,0.0444,0.0,0.0,0.0,0.1778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.80000305175781
9474,0.7092290770922908,0.0848915108489151,0.1148885111488851,0.026997300269973,0.026997300269973,0.0,0.0,0.0,0.0,0.0,0.026997300269973,0.0,0.0,0.00999900009999,0.0,0.0,0.0,0.0,0.0,0.0,72.19999694824219
9475,0.65,0.05,0.05,0.05,0.05,0.0,0.08,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0999984741211
9476,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,82.0
9477,0.6,0.0,0.04,0.05,0.0,0.06,0.0,0.1,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
9478,0.562,0.0,0.083,0.04,0.06,0.0,0.092,0.113,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,92.00000000000001
9479,0.6,0.0,0.15,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.34
9480,0.6196619661966197,0.0465046504650465,0.0889088908890889,0.0482048204820482,0.0,0.0,0.0,0.1671167116711671,0.0275027502750275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
